"╧.TT" "медекъ" "йнк-бн"
"4084" 140 43549 74888.1911830151
"4085" 140 43556 98379.3662753388
"4086" 140 43563 102984.410792857
"4087" 140 43570 101246.50140585
"4088" 140 43577 90540.7716287611
"4089" 140 43584 95256.7618545235
"4090" 140 43591 88213.7465084355
"4091" 140 43598 107438.833687637
"4092" 140 43605 71954.7119058309
"4093" 140 43612 129181.091176363
"4094" 140 43619 95722.6610892765
"4095" 140 43626 82697.2176124585
"4096" 140 43633 81921.9798572945
"4097" 140 43640 79796.1094496594
"4098" 140 43647 91503.3522549728
"4099" 140 43654 141334.847077675
"4100" 140 43661 103642.077661444
"4101" 140 43668 111044.913659259
"4102" 140 43675 137427.521055818
"4103" 140 43682 93455.2907383414
"4104" 140 43689 124657.565769531
"4105" 140 43696 53414.2086279015
"4106" 140 43703 119195.199096051
"4107" 140 43710 101349.057963055
"4108" 140 43717 107747.784456224
"4109" 140 43724 83269.4370400736
"4110" 140 43731 115387.798447852
"4111" 140 43738 121029.182349808
"4112" 140 43745 121500.299108565
"4113" 140 43752 96569.7134428644
"4114" 140 43759 92978.5128730178
"4115" 140 43766 124276.699704227
"4116" 140 43773 105461.489557272
"4117" 140 43780 83411.2730175998
"4118" 140 43787 141291.491156384
"4119" 140 43794 108043.862089344
"4120" 140 43801 63375.6242555913
"4121" 140 43808 97180.4616521644
"4122" 140 43815 105626.281706327
"4123" 140 43822 72881.0482593661
"4124" 140 43829 127658.764266639
"4125" 140 43836 109969.354057653
"4126" 274 43745 134434.688123673
"4127" 274 43752 118853.34413714
"4128" 274 43759 118287.48266786
"4129" 274 43766 96323.2726407232
"4130" 274 43773 103537.90653656
"4131" 274 43780 124863.146953115
"4132" 274 43787 133288.422734518
"4133" 274 43794 123882.343748564
"4134" 274 43801 112950.745713342
"4135" 274 43808 88050.2848131608
"4136" 274 43815 89528.8622764306
"4137" 274 43822 99522.1053887966
"4138" 274 43829 101930.761619939
"4139" 274 43836 95963.4811376758
"4140" 5 43101 122949.869758524
"4141" 5 43108 95999.2342484984
"4142" 5 43115 62890.1136399991
"4143" 5 43122 83082.8761401662
"4144" 5 43129 91819.1983520483
"4145" 5 43136 102768.476236769
"4146" 5 43143 74244.9327775368
"4147" 5 43150 86951.8899050595
"4148" 5 43157 96785.4983433102
"4149" 5 43164 85089.7740242464
"4150" 5 43171 84190.805409947
"4151" 5 43178 98396.6928691695
"4152" 5 43185 79829.0625793179
"4153" 5 43192 111793.277830918
"4154" 5 43199 118509.995733989
"4155" 5 43206 103482.809088354
"4156" 5 43213 63918.1720612048
"4157" 5 43220 119163.698510799
"4158" 5 43227 89303.2360374857
"4159" 5 43234 112239.148471476
"4160" 5 43241 68496.2497907729
"4161" 5 43248 120721.844160352
"4162" 5 43255 105932.67685128
"4163" 5 43262 110170.169559963
"4164" 5 43269 122384.925733043
"4165" 5 43276 146782.489337956
"4166" 5 43283 72672.7798569417
"4167" 5 43290 125097.720133513
"4168" 5 43297 135836.376097858
"4169" 5 43304 87551.3365903635
"4170" 5 43311 90721.4254627656
"4171" 5 43318 123841.526597678
"4172" 5 43325 125130.530210466
"4173" 5 43332 106835.583703797
"4174" 5 43339 107596.831546094
"4175" 5 43346 21252.7331636594
"4176" 5 43353 94878.0164153338
"4177" 5 43360 81643.3525624651
"4178" 5 43367 121116.410146724
"4179" 5 43374 93557.9979220922
"4180" 5 43381 115248.870207414
"4181" 5 43388 80344.2020045616
"4182" 5 43395 78353.6893846637
"4183" 5 43402 105896.977542939
"4184" 5 43409 86459.058556476
"4185" 5 43416 82425.8084461202
"4186" 5 43423 84684.769226527
"4187" 5 43430 65440.435930307
"4188" 5 43437 91086.8770157126
"4189" 5 43444 110029.512465912
"4190" 5 43451 84887.2411164442
"4191" 5 43458 107707.329173598
"4192" 5 43465 88854.0940994305
"4193" 5 43472 76764.2954700423
"4194" 5 43479 68787.515008155
"4195" 5 43486 73151.8980838888
"4196" 5 43493 93676.3700467046
"4197" 5 43500 77689.5154484012
"4198" 5 43507 88460.1928777457
"4199" 5 43514 89592.5400238421
"4200" 5 43521 88467.3099549857
"4201" 5 43528 87426.0216354783
"4202" 5 43535 90900.9430394791
"4203" 5 43542 174188.98097844
"4204" 5 43549 114553.638778707
"4205" 5 43556 87351.5240307693
"4206" 5 43563 83098.2520715406
"4207" 5 43570 92400.15790187
"4208" 5 43577 102378.295417242
"4209" 5 43584 108483.106351599
"4210" 5 43591 84353.3744080806
"4211" 5 43598 151230.129244035
"4212" 5 43605 112178.763487507
"4213" 5 43612 126151.891436293
"4214" 5 43619 129219.893482714
"4215" 5 43626 106002.518700475
"4216" 5 43633 101036.405855647
"4217" 5 43640 82291.4675604872
"4218" 5 43647 84859.026637174
"4219" 5 43654 105949.881942817
"4220" 5 43661 83832.3519823381
"4221" 5 43668 94538.3473316168
"4222" 5 43675 84613.2388961319
"4223" 5 43682 103045.739891556
"4224" 5 43689 113364.972128464
"4225" 5 43696 88640.5793066777
"4226" 5 43703 64363.2573831014
"4227" 5 43710 110617.952043709
"4228" 5 43717 87195.141515352
"4229" 5 43724 106800.005849863
"4230" 5 43731 106092.177252656
"4231" 5 43738 108024.433439384
"4232" 5 43745 70450.7438714769
"4233" 5 43752 95510.1093692527
"4234" 5 43759 93377.1799329485
"4235" 5 43766 98664.0680967971
"4236" 5 43773 85978.1772988788
"4237" 5 43780 73549.8409847884
"4238" 5 43787 78057.506347299
"4239" 5 43794 93719.7653450845
"4240" 5 43801 58395.0121354553
"4241" 5 43808 62109.8989410945
"4242" 5 43815 127469.409564617
"4243" 5 43822 41731.2597844505
"4244" 5 43829 84441.1898173503
"4245" 5 43836 93270.5558069879
"4246" 55 43101 96568.5502049015
"4247" 55 43108 96071.5306267634
"4248" 55 43115 102077.633018624
"4249" 55 43122 105394.83789779
"4250" 55 43129 78708.9561570461
"4251" 55 43136 93707.9529105601
"4252" 55 43143 102578.442599005
"4253" 55 43150 86789.3802477621
"4254" 55 43157 90752.0190391846
"4255" 55 43164 81183.0320450551
"4256" 55 43171 124309.627742449
"4257" 55 43178 82290.2552936501
"4258" 55 43185 112988.20398482
"4259" 55 43192 112729.985339494
"4260" 55 43199 103808.193233345
"4261" 55 43206 108540.765816983
"4262" 55 43213 74509.6800961882
"4263" 55 43220 126751.320016893
"4264" 55 43227 95817.5498293031
"4265" 55 43234 86925.5541291175
"4266" 55 43241 105932.316810676
"4267" 55 43248 124298.59054318
"4268" 55 43255 81987.7330848313
"4269" 55 43262 135919.527373543
"4270" 55 43269 63887.8089267854
"4271" 55 43276 111690.387135648
"4272" 55 43283 95795.5100253307
"4273" 55 43290 70749.7495460701
"4274" 55 43297 92997.1314754567
"4275" 55 43304 101213.531447537
"4276" 55 43311 115510.348076855
"4277" 55 43318 76750.0606839705
"4278" 55 43325 114351.695193708
"4279" 55 43332 107296.435543453
"4280" 55 43339 89204.2828612268
"4281" 55 43346 135935.817856559
"4282" 55 43353 112274.502966722
"4283" 55 43360 127683.635550058
"4284" 55 43367 97959.9094488046
"4285" 55 43374 97980.451363194
"4286" 55 43381 96797.9357159091
"4287" 55 43388 107684.608024479
"4288" 55 43395 85676.9098200813
"4289" 55 43402 96841.455319202
"4290" 55 43409 119368.503169449
"4291" 55 43416 92212.7901036492
"4292" 55 43423 104424.22483245
"4293" 55 43430 123465.50123074
"4294" 55 43437 118662.055572265
"4295" 55 43444 98171.8994431247
"4296" 55 43451 113799.543349794
"4297" 55 43458 82683.6717719317
"4298" 55 43465 106324.158467008
"4299" 55 43472 133649.753277368
"4300" 55 43479 128200.326677987
"4301" 55 43486 97587.8452452126
"4302" 55 43493 110070.615248994
"4303" 55 43500 97636.2775450272
"4304" 55 43507 90327.2264458716
"4305" 55 43514 79666.3775551618
"4306" 55 43521 101763.967312856
"4307" 55 43528 128673.802788545
"4308" 55 43535 99504.4421511522
"4309" 55 43542 122917.460329495
"4310" 55 43549 90193.437577991
"4311" 55 43556 89718.1964616691
"4312" 55 43563 93046.8466558789
"4313" 55 43570 83029.4781998069
"4314" 55 43577 113771.12606172
"4315" 55 43584 123265.886943189
"4316" 55 43591 100314.16825563
"4317" 55 43598 121035.752843182
"4318" 55 43605 128245.304911636
"4319" 55 43612 87055.6032024662
"4320" 55 43619 129156.369788298
"4321" 55 43626 93222.5779431172
"4322" 55 43633 102319.052202832
"4323" 55 43640 101794.72275668
"4324" 55 43647 120893.771293142
"4325" 55 43654 148882.472511659
"4326" 55 43661 105565.051889192
"4327" 55 43668 108620.577351562
"4328" 55 43675 122454.383705908
"4329" 55 43682 95383.0832140469
"4330" 55 43689 122210.19121971
"4331" 55 43696 112434.303197274
"4332" 55 43703 87496.3419677684
"4333" 55 43710 105500.448730451
"4334" 55 43717 113629.691354302
"4335" 55 43724 66659.5893442938
"4336" 55 43731 82877.6716172217
"4337" 55 43738 121703.803486206
"4338" 55 43745 131774.547117216
"4339" 55 43752 96191.5927629153
"4340" 55 43759 103831.152131966
"4341" 55 43766 94759.0440119998
"4342" 55 43773 128103.660899599
"4343" 55 43780 90473.8120157988
"4344" 55 43787 92736.5293593423
"4345" 55 43794 118367.979720036
"4346" 55 43801 80296.6977805538
"4347" 55 43808 140177.493124142
"4348" 55 43815 82684.115493729
"4349" 55 43822 90513.0235268965
"4350" 55 43829 79104.5296016539
"4351" 55 43836 122523.751753534
"4352" 56 43101 113684.832241201
"4353" 56 43108 99429.8656645206
"4354" 56 43115 103848.771297813
"4355" 56 43122 70650.9129748015
"4356" 56 43129 76936.2001523372
"4357" 56 43136 92966.6962016905
"4358" 56 43143 101032.198200881
"4359" 56 43150 79056.7320069871
"4360" 56 43157 97518.1585698631
"4361" 56 43164 82381.9172147671
"4362" 56 43171 74927.3625764505
"4363" 56 43178 108192.169428182
"4364" 56 43185 119025.62368774
"4365" 56 43192 123072.902925506
"4366" 56 43199 90035.8963078748
"4367" 56 43206 96289.1446768333
"4368" 56 43213 76452.6746683276
"4369" 56 43220 125402.732698723
"4370" 56 43227 114690.356732537
"4371" 56 43234 114126.59011709
"4372" 56 43241 102285.079975017
"4373" 56 43248 121007.403372311
"4374" 56 43255 99458.6014848447
"4375" 56 43262 115059.585361011
"4376" 56 43269 92402.3385480164
"4377" 56 43276 101896.955138293
"4378" 56 43283 86694.1387080383
"4379" 56 43290 108485.921282842
"4380" 56 43297 95480.6512441658
"4381" 56 43304 91186.952853887
"4382" 56 43311 110853.774566261
"4383" 56 43318 81871.0776527174
"4384" 56 43325 106172.024338843
"4385" 56 43332 82876.9418554362
"4386" 56 43339 108683.524303185
"4387" 56 43346 91743.7841569236
"4388" 56 43353 127184.623447849
"4389" 56 43360 99998.426701679
"4390" 56 43367 95776.4129085467
"4391" 56 43374 113566.901364525
"4392" 56 43381 113696.227080112
"4393" 56 43388 79225.0359444424
"4394" 56 43395 110790.218175607
"4395" 56 43402 100059.441133852
"4396" 56 43409 76692.7389663919
"4397" 56 43416 123119.867706057
"4398" 56 43423 137207.389673762
"4399" 56 43430 102351.737942315
"4400" 56 43437 134613.142330412
"4401" 56 43444 71627.013336073
"4402" 56 43451 84660.8500859124
"4403" 56 43458 69084.4473336508
"4404" 56 43465 126055.12929048
"4405" 56 43472 99417.4701180861
"4406" 56 43479 98240.3440719655
"4407" 56 43486 92691.8121641533
"4408" 56 43493 146203.704806064
"4409" 56 43500 91934.4450912105
"4410" 56 43507 126307.07747612
"4411" 56 43514 97087.5933696352
"4412" 56 43521 98311.7796938333
"4413" 56 43528 107981.157070669
"4414" 56 43535 72398.6944801651
"4415" 56 43542 99482.2056136264
"4416" 56 43549 96130.7799178533
"4417" 56 43556 82963.6225986897
"4418" 56 43563 108870.328889019
"4419" 56 43570 111132.402932935
"4420" 56 43577 122140.339402324
"4421" 56 43584 87610.2282164947
"4422" 56 43591 138991.19124624
"4423" 56 43598 99821.6397661126
"4424" 56 43605 102650.82886131
"4425" 56 43612 123267.92129753
"4426" 56 43619 117759.039971448
"4427" 56 43626 100496.744238746
"4428" 56 43633 95834.1525601469
"4429" 56 43640 100861.925227709
"4430" 56 43647 84619.4728027915
"4431" 56 43654 89344.4051162847
"4432" 56 43661 119008.750192844
"4433" 56 43668 70553.1081948651
"4434" 56 43675 141262.192590245
"4435" 56 43682 126714.172611382
"4436" 56 43689 110470.654508103
"4437" 56 43696 70953.3510137292
"4438" 56 43703 123512.03153468
"4439" 56 43710 85743.0064340576
"4440" 56 43717 90792.294679843
"4441" 56 43724 120924.470126791
"4442" 56 43731 81591.6950678216
"4443" 56 43738 83465.0900693833
"4444" 56 43745 100665.615591288
"4445" 56 43752 79983.6910958206
"4446" 56 43759 106212.73952458
"4447" 56 43766 108756.745945846
"4448" 56 43773 60418.5606937281
"4449" 56 43780 120387.539249888
"4450" 56 43787 83749.4441539582
"4451" 56 43794 141343.571870591
"4452" 56 43801 95708.7021566556
"4453" 56 43808 78944.9901519733
"4454" 56 43815 95320.6309447387
"4455" 56 43822 121813.463876497
"4456" 56 43829 81031.3522466424
"4457" 56 43836 69005.5672962961
"4458" 174 43101 110384.977022824
"4459" 174 43108 121084.492076771
"4460" 174 43115 94783.7951053023
"4461" 174 43122 55550.4438769583
"4462" 174 43129 91399.3345301946
"4463" 174 43136 76239.711527525
"4464" 174 43143 119242.867073423
"4465" 174 43150 101062.309613856
"4466" 174 43157 119104.567446512
"4467" 174 43164 108248.286364949
"4468" 174 43171 66028.4652135476
"4469" 174 43178 118524.645506716
"4470" 174 43185 122370.451543845
"4471" 174 43192 107155.801540647
"4472" 174 43199 121605.797049714
"4473" 174 43206 118127.978955033
"4474" 174 43213 92628.9792179868
"4475" 174 43220 86107.0812050335
"4476" 174 43227 106786.257969004
"4477" 174 43234 91442.0057006783
"4478" 174 43241 106496.919777437
"4479" 174 43248 87276.0300006962
"4480" 174 43255 95332.8659590098
"4481" 174 43262 97157.8044208416
"4482" 174 43269 104267.054531047
"4483" 174 43276 98699.6302659071
"4484" 174 43283 121264.83586455
"4485" 174 43290 127501.417970214
"4486" 174 43297 70727.363420965
"4487" 174 43304 114650.070707942
"4488" 174 43311 114564.500946591
"4489" 174 43318 101644.416286912
"4490" 174 43325 171721.10981122
"4491" 174 43332 119341.171841077
"4492" 174 43339 99169.1158157699
"4493" 174 43346 96906.7964179485
"4494" 174 43353 84058.0034563414
"4495" 174 43360 82438.0607775818
"4496" 174 43367 98627.8812934926
"4497" 174 43374 98796.0475395297
"4498" 174 43381 103173.346341863
"4499" 174 43388 79058.8910298638
"4500" 174 43395 99242.2476043413
"4501" 174 43402 60607.6042941716
"4502" 174 43409 121978.015758284
"4503" 174 43416 102318.544178298
"4504" 174 43423 97767.8041724999
"4505" 174 43430 88509.3959692245
"4506" 174 43437 109461.992217631
"4507" 174 43444 126988.792124899
"4508" 174 43451 90083.0237614927
"4509" 174 43458 102312.865608117
"4510" 174 43465 104235.994711301
"4511" 174 43472 104138.962180042
"4512" 174 43479 96126.9069757447
"4513" 174 43486 86651.1447531627
"4514" 174 43493 108995.164746268
"4515" 174 43500 110481.0779453
"4516" 174 43507 69045.9389147961
"4517" 174 43514 114779.006181014
"4518" 174 43521 141280.168254521
"4519" 174 43528 102702.628199313
"4520" 174 43535 133570.279000359
"4521" 174 43542 115059.974150166
"4522" 174 43549 97580.3003606844
"4523" 174 43556 68668.3450228196
"4524" 174 43563 113729.723417344
"4525" 174 43570 133706.773692752
"4526" 174 43577 108941.138707683
"4527" 174 43584 87988.1725390216
"4528" 174 43591 114545.91070663
"4529" 174 43598 68223.7993647672
"4530" 174 43605 116477.728451444
"4531" 174 43612 108805.782582645
"4532" 174 43619 110373.828160765
"4533" 174 43626 94248.7267574942
"4534" 174 43633 103738.401302705
"4535" 174 43640 95071.8419914564
"4536" 174 43647 105556.623541087
"4537" 174 43654 95042.2511831259
"4538" 174 43661 108107.317996906
"4539" 174 43668 69638.4059990185
"4540" 174 43675 74896.587024786
"4541" 174 43682 84263.7010694079
"4542" 174 43689 103072.661361202
"4543" 174 43696 87610.6701716317
"4544" 174 43703 113214.844178674
"4545" 174 43710 121027.757316288
"4546" 174 43717 123940.392848033
"4547" 174 43724 125639.383689622
"4548" 174 43731 100815.440897562
"4549" 174 43738 67421.5625072809
"4550" 174 43745 122367.340545235
"4551" 174 43752 94236.2311146797
"4552" 174 43759 139809.379913793
"4553" 174 43766 103009.067874448
"4554" 174 43773 74647.065867232
"4555" 174 43780 101844.112002222
"4556" 174 43787 104003.904877868
"4557" 174 43794 130798.203104201
"4558" 174 43801 98468.4595486515
"4559" 174 43808 92357.0018660445
"4560" 174 43815 131651.972324724
"4561" 174 43822 78295.5152418063
"4562" 174 43829 101206.858159539
"4563" 174 43836 102013.393113585
"4564" 30 43101 52698.4661783947
"4565" 30 43108 110483.805761655
"4566" 30 43115 94361.2390726697
"4567" 30 43122 105551.895982079
"4568" 30 43129 108047.0629933
"4569" 30 43136 115019.256256985
"4570" 30 43143 72600.2975667489
"4571" 30 43150 125926.325221085
"4572" 30 43157 124163.206262291
"4573" 30 43164 59548.4805366647
"4574" 30 43171 112386.63477493
"4575" 30 43178 101696.447132194
"4576" 30 43185 104281.363830145
"4577" 30 43192 93246.14616603
"4578" 30 43199 81477.384241126
"4579" 30 43206 90261.5920331964
"4580" 30 43213 110108.508123418
"4581" 30 43220 125848.362595736
"4582" 30 43227 76408.4885120497
"4583" 30 43234 120032.804228414
"4584" 30 43241 96270.4403458124
"4585" 30 43248 92961.7921919784
"4586" 30 43255 109799.691476235
"4587" 30 43262 92607.1068211398
"4588" 30 43269 138703.180609129
"4589" 30 43276 70692.8704246273
"4590" 30 43283 133041.178043066
"4591" 30 43290 117439.584497525
"4592" 30 43297 87840.8642233048
"4593" 30 43304 91597.8321289614
"4594" 30 43311 112019.319540686
"4595" 30 43318 69706.2145453773
"4596" 30 43325 104392.83028569
"4597" 30 43332 62161.7856743684
"4598" 30 43339 126811.740473166
"4599" 30 43346 110880.723993443
"4600" 30 43353 99545.4048218137
"4601" 30 43360 94338.297413577
"4602" 30 43367 101025.803213603
"4603" 30 43374 77579.0124355091
"4604" 30 43381 94419.1888021818
"4605" 30 43388 126594.347063967
"4606" 30 43395 71700.6036944825
"4607" 30 43402 128608.782786403
"4608" 30 43409 65968.8008108666
"4609" 30 43416 83574.1109017167
"4610" 30 43423 104995.863776536
"4611" 30 43430 98638.1938581372
"4612" 30 43437 85473.6797032208
"4613" 30 43444 104215.910742277
"4614" 30 43451 53361.9269817166
"4615" 30 43458 101526.568143201
"4616" 30 43465 132456.316393265
"4617" 30 43472 107029.889135179
"4618" 30 43479 105157.497844345
"4619" 30 43486 123987.862142522
"4620" 30 43493 76141.8436146414
"4621" 30 43500 90008.030995204
"4622" 30 43507 126563.281688359
"4623" 30 43514 67410.8260241466
"4624" 30 43521 109296.422192663
"4625" 30 43528 93087.8819941435
"4626" 30 43535 99973.9704172216
"4627" 30 43542 121220.251876519
"4628" 30 43549 91552.0373644293
"4629" 30 43556 82621.2051269812
"4630" 30 43563 70144.4484768631
"4631" 30 43570 94117.6407293204
"4632" 30 43577 55226.7543022111
"4633" 30 43584 108734.494250699
"4634" 30 43591 94241.3061271427
"4635" 30 43598 111266.56119894
"4636" 30 43605 75238.7730704173
"4637" 30 43612 86289.7634582514
"4638" 30 43619 107602.044458578
"4639" 30 43626 100496.289495069
"4640" 30 43633 95810.0059024824
"4641" 30 43640 138546.112156568
"4642" 30 43647 92565.95167075
"4643" 30 43654 73101.5767867171
"4644" 30 43661 116557.130867388
"4645" 30 43668 117940.112717886
"4646" 30 43675 84154.6639805509
"4647" 30 43682 71469.3962025099
"4648" 30 43689 86286.5885245473
"4649" 30 43696 85674.0995916684
"4650" 30 43703 106125.461880496
"4651" 30 43710 55964.6072897472
"4652" 30 43717 96104.8972283965
"4653" 30 43724 108897.173384423
"4654" 30 43731 94271.4459652485
"4655" 30 43738 144561.989709086
"4656" 30 43745 116062.296178113
"4657" 30 43752 118651.733086664
"4658" 30 43759 82200.8124131597
"4659" 30 43766 128620.687064203
"4660" 30 43773 78007.8900086573
"4661" 30 43780 92129.6399441053
"4662" 30 43787 72663.2361398399
"4663" 30 43794 111891.971880073
"4664" 30 43801 78764.7456235522
"4665" 30 43808 120759.600820242
"4666" 30 43815 75154.5183787545
"4667" 30 43822 92106.0824042896
"4668" 30 43829 124295.234571272
"4669" 30 43836 111027.167736611
"4670" 40 43101 84054.4154426081
"4671" 40 43108 72174.0074321971
"4672" 40 43115 103936.045442307
"4673" 40 43122 102547.945817731
"4674" 40 43129 98649.1985554932
"4675" 40 43136 110222.550219655
"4676" 40 43143 112150.100809168
"4677" 40 43150 74153.2137506153
"4678" 40 43157 103012.847878691
"4679" 40 43164 78629.269530092
"4680" 40 43171 93299.164017116
"4681" 40 43178 132115.058619603
"4682" 40 43185 59430.3063888889
"4683" 40 43192 109831.95615327
"4684" 40 43199 67063.6125461972
"4685" 40 43206 114321.821781352
"4686" 40 43213 73201.5025120713
"4687" 40 43220 89753.9138164243
"4688" 40 43227 104485.343947032
"4689" 40 43234 103830.979497504
"4690" 40 43241 100134.792845943
"4691" 40 43248 86248.4608880536
"4692" 40 43255 118182.704776706
"4693" 40 43262 101750.370005121
"4694" 40 43269 121976.341668454
"4695" 40 43276 72510.2919159176
"4696" 40 43283 84579.9926077097
"4697" 40 43290 105324.519127294
"4698" 40 43297 94341.6720998672
"4699" 40 43304 79542.5588078478
"4700" 40 43311 87745.5084746165
"4701" 40 43318 101352.644445152
"4702" 40 43325 73893.7328473061
"4703" 40 43332 110236.993693055
"4704" 40 43339 89801.4110698125
"4705" 40 43346 101015.963363402
"4706" 40 43353 90342.136978858
"4707" 40 43360 94250.239404857
"4708" 40 43367 129081.893880221
"4709" 40 43374 104248.757214913
"4710" 40 43381 120859.139811755
"4711" 40 43388 121175.259515553
"4712" 40 43395 109302.305273119
"4713" 40 43402 137662.297915618
"4714" 40 43409 115272.313912187
"4715" 40 43416 85847.0580942333
"4716" 40 43423 91393.7792136985
"4717" 40 43430 98128.2660752864
"4718" 40 43437 126635.140931775
"4719" 40 43444 78089.9576426696
"4720" 40 43451 107179.968636486
"4721" 40 43458 98100.1383048918
"4722" 40 43465 94279.5730052422
"4723" 40 43472 78018.2938249055
"4724" 40 43479 74411.8861064212
"4725" 40 43486 94078.474993842
"4726" 40 43493 101732.248189671
"4727" 40 43500 102323.522703279
"4728" 40 43507 111551.676528496
"4729" 40 43514 69802.8196192392
"4730" 40 43521 97757.3580917211
"4731" 40 43528 98337.8207257758
"4732" 40 43535 109545.842732463
"4733" 40 43542 116266.655423507
"4734" 40 43549 141955.542378619
"4735" 40 43556 105604.62647657
"4736" 40 43563 137222.179770334
"4737" 40 43570 127163.885352382
"4738" 40 43577 122487.412511175
"4739" 40 43584 111976.213899196
"4740" 40 43591 79189.1625940092
"4741" 40 43598 68710.0848486269
"4742" 40 43605 119649.895896727
"4743" 40 43612 124150.934113479
"4744" 40 43619 147222.981236764
"4745" 40 43626 93042.4056461679
"4746" 40 43633 88630.1987288828
"4747" 40 43640 74677.483138282
"4748" 40 43647 113441.499815213
"4749" 40 43654 83574.306449741
"4750" 40 43661 81315.7617652258
"4751" 40 43668 97055.2324727917
"4752" 40 43675 106283.420637579
"4753" 40 43682 98701.6070590973
"4754" 40 43689 108114.061587374
"4755" 40 43696 102906.767219978
"4756" 40 43703 108184.399124936
"4757" 40 43710 125863.522568948
"4758" 40 43717 86873.7871640899
"4759" 40 43724 91120.3790801005
"4760" 40 43731 94171.0093357275
"4761" 40 43738 90783.3319852815
"4762" 40 43745 79440.4068989559
"4763" 40 43752 101587.711182406
"4764" 40 43759 126143.970893318
"4765" 40 43766 111888.205790433
"4766" 40 43773 78534.6530072644
"4767" 40 43780 79062.5000289667
"4768" 40 43787 106625.68342529
"4769" 40 43794 56483.8677172411
"4770" 40 43801 139068.952748348
"4771" 40 43808 118368.77297561
"4772" 40 43815 95377.9884901735
"4773" 40 43822 85196.2228997732
"4774" 40 43829 144008.186971282
"4775" 40 43836 89445.7835946571
"4776" 52 43101 96258.739362479
"4777" 52 43108 85775.9519617415
"4778" 52 43115 99875.7982314809
"4779" 52 43122 109594.898161292
"4780" 52 43129 113573.530302073
"4781" 52 43136 91451.3247656778
"4782" 52 43143 104974.971894497
"4783" 52 43150 101659.477087873
"4784" 52 43157 91368.6860765254
"4785" 52 43164 116571.484044296
"4786" 52 43171 108180.673763316
"4787" 52 43178 109993.886574816
"4788" 52 43185 100608.43761048
"4789" 52 43192 96842.8950843166
"4790" 52 43199 93923.24440914
"4791" 52 43206 109589.254443438
"4792" 52 43213 75113.1902673833
"4793" 52 43220 113979.231097301
"4794" 52 43227 142246.249132291
"4795" 52 43234 115853.588591826
"4796" 52 43241 115038.265901662
"4797" 52 43248 78287.1572822508
"4798" 52 43255 101460.50263829
"4799" 52 43262 45552.5379447403
"4800" 52 43269 101442.234179622
"4801" 52 43276 80679.6628188926
"4802" 52 43283 80567.4349514579
"4803" 52 43290 92441.6573221459
"4804" 52 43297 112572.625769424
"4805" 52 43304 106572.72286617
"4806" 52 43311 107558.782118124
"4807" 52 43318 100204.289320945
"4808" 52 43325 104681.821857506
"4809" 52 43332 112995.625556445
"4810" 52 43339 84862.7021481248
"4811" 52 43346 95424.4547668296
"4812" 52 43353 82868.4690712593
"4813" 52 43360 107438.708677796
"4814" 52 43367 103226.816199341
"4815" 52 43374 80819.0447234086
"4816" 52 43381 89001.6737342198
"4817" 52 43388 105459.211880104
"4818" 52 43395 120029.107819127
"4819" 52 43402 125088.911362927
"4820" 52 43409 72725.489959504
"4821" 52 43416 106938.724818709
"4822" 52 43423 66392.0756370056
"4823" 52 43430 110792.921297704
"4824" 52 43437 105238.905087515
"4825" 52 43444 87965.565404584
"4826" 52 43451 96135.6466617415
"4827" 52 43458 78724.4696844252
"4828" 52 43465 84858.263166044
"4829" 52 43472 96140.7928947382
"4830" 52 43479 73094.5752505096
"4831" 52 43486 74060.2823267387
"4832" 52 43493 101015.606844084
"4833" 52 43500 113137.626346326
"4834" 52 43507 79057.1371095896
"4835" 52 43514 89336.1479834669
"4836" 52 43521 112877.84185152
"4837" 52 43528 87991.2496103838
"4838" 52 43535 107719.058817078
"4839" 52 43542 122629.735551416
"4840" 52 43549 135034.264975022
"4841" 52 43556 94053.0278852572
"4842" 52 43563 123630.501876933
"4843" 52 43570 53996.5436670049
"4844" 52 43577 101855.258296533
"4845" 52 43584 107440.00981011
"4846" 52 43591 84533.7992891767
"4847" 52 43598 86030.7478338524
"4848" 52 43605 124074.024966332
"4849" 52 43612 105797.333678296
"4850" 52 43619 90125.51987868
"4851" 52 43626 101177.204524598
"4852" 52 43633 61498.2433306788
"4853" 52 43640 93926.4939330512
"4854" 52 43647 101778.719558187
"4855" 52 43654 63378.3216071179
"4856" 52 43661 81248.3564104386
"4857" 52 43668 106102.054791483
"4858" 52 43675 107615.038137723
"4859" 52 43682 93342.2587447067
"4860" 52 43689 110513.646497442
"4861" 52 43696 78300.5445221519
"4862" 52 43703 57550.5640817142
"4863" 52 43710 102518.508966491
"4864" 52 43717 87026.3468929086
"4865" 52 43724 116470.757538557
"4866" 52 43731 108417.239650919
"4867" 52 43738 84414.904084018
"4868" 52 43745 102128.2544033
"4869" 52 43752 128017.701086679
"4870" 52 43759 78470.1532110806
"4871" 52 43766 98429.2699975921
"4872" 52 43773 97958.8021510663
"4873" 52 43780 113708.513166834
"4874" 52 43787 86850.9548153113
"4875" 52 43794 91030.3028133184
"4876" 52 43801 122146.402987836
"4877" 52 43808 96667.818711644
"4878" 52 43815 81931.146433012
"4879" 52 43822 124079.90813729
"4880" 52 43829 80767.015733828
"4881" 52 43836 79859.0810726568
"4882" 76 43101 103852.080045481
"4883" 76 43108 127015.440631035
"4884" 76 43115 123067.100686211
